# Time (seconds),Pressure (normalized),Temp (normalized)
0.0078125,0.6433606828962046,0.5094619750976562
0.0234375,0.6436447870163691,0.5096234130859376
0.0390625,0.6436934698195691,0.5099322509765625
0.0546875,0.6436516898018974,0.5098147583007813
0.0703125,0.6437109084356406,0.5094177246093748
0.0859375,0.6436444237118676,0.50906494140625
0.1015625,0.64368911016555,0.5094326782226563
0.1171875,0.6437723068963914,0.5095501708984375
0.1328125,0.6437461489722842,0.5089178466796875
0.1484375,0.643629891531808,0.50902099609375
0.1640625,0.6436952863420758,0.5094912719726562
0.1796875,0.6436665852864584,0.5099618530273439
0.1953125,0.6436774844215023,0.5095794677734375
0.2109375,0.6437178112211681,0.5092706298828125
0.2265625,0.6436135428292404,0.5094912719726562
0.2421875,0.6436952863420758,0.5092123413085937
0.2578125,0.6436981927780878,0.5095501708984375
0.2734375,0.6437210809616809,0.509373779296875
0.2890625,0.6436865670340401,0.5098880004882812
0.3046875,0.6437010992140997,0.5093298339843748
0.3203125,0.6436248052687872,0.5092562866210938
0.3359375,0.6436487833658854,0.510006103515625
0.3515625,0.6436426071893594,0.510006103515625
0.3671875,0.6437098185221354,0.509373779296875
0.3828125,0.6436865670340401,0.5092413330078125
0.3984375,0.643691653297061,0.5093005371093748
0.4140625,0.6436858404250372,0.509755859375
0.4296875,0.6436702183314739,0.5095352172851562
0.4453125,0.6436102730887276,0.5096234130859376
0.4609375,0.6436658586774546,0.5096234130859376
0.4765625,0.6436549595424107,0.509697265625
0.4921875,0.6436451503208706,0.5096383666992188
0.5078125,0.6437156313941592,0.509755859375
0.5234375,0.6436702183314739,0.5095501708984375
0.5390625,0.6436284383138021,0.5093148803710937
0.5546875,0.6436636788504464,0.509344482421875
0.5703125,0.6436684018089658,0.50906494140625
0.5859375,0.6435895647321429,0.5091973876953123
0.6015625,0.6437014625186012,0.5094470214843748
0.6171875,0.6436520531063988,0.5095651245117188
0.6328125,0.6436713082449776,0.5095501708984375
0.6484375,0.6436466035388765,0.5098590087890623
0.6640625,0.6437505086263021,0.5095941162109376
0.6796875,0.6436545962379092,0.5097705078125
0.6953125,0.6435822986421131,0.5095941162109376
0.7109375,0.6436545962379092,0.5095352172851562
0.7265625,0.6436280750093,0.509697265625
0.7421875,0.6436484200613832,0.5095501708984375
0.7578125,0.6436284383138021,0.5094619750976562
0.7734375,0.6436447870163691,0.5087713623046874
0.7890625,0.6436527797154025,0.5093148803710937
0.8046875,0.6436818440755215,0.5094326782226563
0.8203125,0.6436444237118676,0.5096533203125
0.8359375,0.6437156313941592,0.5092855834960938
0.8515625,0.6436244419642857,0.5096234130859376
0.8671875,0.6436902000790551,0.5092413330078125
0.8828125,0.643631344749814,0.5091241455078125
0.8984375,0.6436651320684523,0.5093148803710937
0.9140625,0.6436248052687872,0.5094177246093748
0.9296875,0.6437192644391742,0.5095794677734375
0.9453125,0.6436818440755215,0.5092123413085937
0.9609375,0.6436767578125,0.5092562866210938
0.9765625,0.6437163580031622,0.5096234130859376
0.9921875,0.6436974661690849,0.5094177246093748
1.0078125,0.6436836605980283,0.5094912719726562
1.0234375,0.6436665852864584,0.5097998046875
1.0390625,0.6436578659784227,0.5098297119140623
1.0546875,0.6437040056501117,0.5095501708984375
1.0703125,0.6436360677083334,0.50906494140625
1.0859375,0.6437069120861235,0.5095651245117188
1.1015625,0.6436542329334071,0.509373779296875
1.1171875,0.6437116350446429,0.509697265625
1.1328125,0.6436309814453118,0.5093588256835937
1.1484375,0.6436647687639508,0.5094619750976562
1.1640625,0.6436912899925595,0.5094912719726562
1.1796875,0.6436702183314739,0.5095941162109376
1.1953125,0.643693106515067,0.5091384887695313
1.2109375,0.6435550508045015,0.5092562866210938
1.2265625,0.6436665852864584,0.5093148803710937
1.2421875,0.6435572306315104,0.5094177246093748
1.2578125,0.6436694917224702,0.5095941162109376
1.2734375,0.6436614990234382,0.5096234130859376
1.2890625,0.6436691284179688,0.50905029296875
1.3046875,0.6436636788504464,0.5087857055664063
1.3203125,0.6437345232282367,0.5091091918945313
1.3359375,0.6436288016183036,0.5098880004882812
1.3515625,0.6436727614629836,0.5094177246093748
1.3671875,0.6436197190057664,0.50909423828125
1.3828125,0.6436647687639508,0.5096234130859376
1.3984375,0.6437755766369048,0.509373779296875
1.4140625,0.6438678559802834,0.5096826171875
1.4296875,0.6439575921921503,0.509403076171875
1.4453125,0.6437861124674479,0.5095941162109376
1.4609375,0.6438177199590773,0.5097998046875
1.4765625,0.6438562302362358,0.5094177246093748
1.4921875,0.6439150855654762,0.5099029541015625
1.5078125,0.6441243489583334,0.5097998046875
1.5234375,0.6441094534737724,0.5095501708984375
1.5390625,0.6440771193731406,0.5093148803710937
1.5546875,0.6439525059291294,0.5096234130859376
1.5703125,0.6440927414667039,0.5099029541015625
1.5859375,0.6445268903459821,0.5101675415039062
1.6015625,0.6444273449125737,0.5105352783203123
1.6171875,0.6443724859328497,0.5106234741210938
1.6328125,0.6445337931315104,0.5110494995117187
1.6484375,0.6443550473167783,0.5113729858398437
1.6640625,0.6445239839099702,0.5119757080078124
1.6796875,0.6444829305013021,0.5120046997070312
